osmid_x,x,y,name,weighted_dist,oneway,highway
243704437,2524644000,5740700253,Northeast Lincoln Drive,0.05291151787268165,,residential
243704437,5740700253,2510777611,Northeast Lincoln Drive,0.40273807164903586,,residential
1152884667,51544768,5465560779,Northeast Stadium Way,0.10958216736080142,yes,secondary
245232273,5740697485,10117906438,Northeast Alumni Way,0.04759281735908207,,residential
245232273,10117906438,5740700251,Northeast Alumni Way,0.4978429505735746,,residential
245232273,5740700251,2524643983,Northeast Alumni Way,0.053673009689785146,,residential
245232273,2524643983,2524644009,Northeast Alumni Way,0.1357438435066569,,residential
245232273,2524644009,2524644022,Northeast Alumni Way,0.06974987587124457,,residential
566516081,2524644011,2524644022,,0.9358734601685927,,service
245232273,2524644022,2524644038,Northeast Alumni Way,0.07260800506647251,,residential
245232273,2524644038,2524644055,Northeast Alumni Way,0.1707311395075714,,residential
245232279,2524644046,2524644055,,0.8830346272338339,,service
245232282,2524644038,2524644042,,0.09871861530726656,,service
245232273,2524644055,2524644059,Northeast Alumni Way,0.11944018700077594,,residential
245232273,2524644059,2524644083,Northeast Alumni Way,0.12938238265867927,,residential
245232277,2524644079,2524644083,,0.8701548737671168,,service
245232273,2524644083,2524644103,Northeast Alumni Way,0.12060515151151653,,residential
245232273,2524644103,2524644107,Northeast Alumni Way,0.12343574069771174,,residential
245232278,2524644101,2524644107,,0.8961943742076761,,service
245232273,2524644107,2524644120,Northeast Alumni Way,0.12886591365969524,,residential
245232273,2524644120,2524644145,Northeast Alumni Way,0.1205681089701797,,residential
245232284,2524644139,2524644145,,0.720565493298061,,service
245232282,2524644128,2524644145,,0.13860258489631413,,service
245232273,2524644145,2524644166,Northeast Alumni Way,0.11491318985594078,,residential
245232273,2524644166,2524644175,Northeast Alumni Way,0.028888986965831396,,residential
245232284,2524644166,2524644181,,0.097512782758434,,service
245232273,2524644175,10117906433,Northeast Alumni Way,0.04607651711164966,,residential
566516080,2524644079,2524644046,,0.2410282999849854,,service
566516080,2524644101,2524644079,,0.2515050013159216,,service
566516080,2524644046,2524644011,,0.2278167955314732,,service
245232281,2524644139,2524644125,,0.22980820874473354,,service
245232282,2524644042,5455656996,,0.0762657216955916,,service
245232282,5455656996,2524644051,,0.10954165373622247,,service
245232282,2524644051,2524644070,,0.07421544393708375,,service
245232282,2524644070,5455671952,,0.08535939251033156,,service
245232282,5455671952,2524644085,,0.0953086844757475,,service
245232282,2524644085,2524644095,,0.08698454951456486,,service
245232282,2524644095,2524644112,,0.14570742070385637,,service
245232282,2524644112,5455656997,,0.08320323386476627,,service
245232282,5455656997,2524644128,,0.08246952621871775,,service
245232284,2524644181,2524644197,,0.12291441464143052,,service
245232284,2524644197,2524644202,,0.04027608540322501,,service
245232284,2524644202,2524644195,,0.3906432097147031,,service
245232284,2524644195,2524644171,,0.08609391882325934,,service
245232284,2524644171,2524644169,,0.16219554718743728,,service
245232284,2524644169,2524644139,,0.15913209015179303,,service
246731947,2537312861,2537312823,,0.47282148672405055,,service
246731948,2537312939,2537312820,,0.9138330304398181,,service
246731949,2537312939,2537312982,,0.24555583352118376,,service
246731951,2537312857,2537312982,,0.9032656946092241,,service
246731950,2537312971,2537313028,,0.2725785964990389,,service
246731950,2537313028,6629922913,,0.7254264186509675,,service
246731951,9515496267,2537312827,,0.11198437053298299,,service
246731951,2537312827,2537312849,,0.12639543259961813,,service
246731952,2537312827,5465592157,,0.08459346307149339,,service
246731951,2537312849,5465592202,,0.0431551045724941,,service
246731951,5465592202,2537312857,,0.035379936287075,,service
246731952,5465592157,2537312819,,0.24725678031906675,,service
246731952,2537312819,2537312883,,0.31491922413084156,,service
246731952,2537312883,6320265905,,0.18137861172194233,,service
246731952,6320265905,2537312947,,0.11627890146888056,,service
246731952,2537312947,2537312971,,0.2473936892781084,,service
674874919,2537312947,6320265904,,0.09347669316106165,,service
247494712,2543738404,2543738407,,0.1229367279919773,,service
247495991,2543738404,10144903832,,0.08258502126483852,,service
247494712,2543738407,2543738410,,0.17161678471676114,,service
247494712,2543738410,2543738412,,0.10983237194908298,,service
247494712,2543738412,2543738415,,0.15121122547120003,,service
247494712,2543738415,2543738418,,0.18373648625202746,,service
247494712,2543738418,5391441803,,0.08073352966309259,,service
558948552,5391442204,5391441803,,0.08292167804950132,,service
247494712,5391441803,2543738421,,0.08972510270630972,,service
558948551,5391441803,5391441804,,0.1449642615492531,,service
247494712,2543738421,2543738422,,0.12098839295547964,,service
247494712,2543738422,2543738425,,0.0807236238373154,,service
247494712,2543738425,2543738428,,0.07764305751888596,,service
247494712,2543738428,2543738430,,0.05812380741233903,,service
247494712,2543738430,2543738433,,0.05644775671578098,,service
247494712,2543738433,2543738436,,0.07626855041399619,,service
247494712,2543738436,2543738438,,0.0822790262470119,,service
247494712,2543738438,2543738440,,0.07106056808205556,,service
247494712,2543738440,2543738443,,0.08302613803781682,,service
247494712,2543738443,2543738445,,0.0669473519749787,,service
247494712,2543738445,2543738448,,0.08948756694748149,,service
247494712,2543738448,2543738451,,0.06744197110339548,,service
247494712,2543738451,2543738453,,0.06705006325682142,,service
247494712,2543738453,2543738456,,0.07265578930211523,,service
247494712,2543738456,2543738459,,0.06454889954613141,,service
247494712,2543738459,2543738461,,0.08054559933958735,,service
247494712,2543738461,2543738463,,0.08043887273530459,,service
247494712,2543738463,2543738466,,0.16062814480271206,,service
247494712,2543738466,2543738468,,0.18587746287243231,,service
247494712,2543738468,2543738471,,0.11649926245773017,,service
247494712,2543738471,2543738474,,0.3337282244763523,,service
247494712,2543738474,2543738477,,0.8520935819345603,,service
247494712,2543738477,2543738479,,0.14829123203595476,,service
247494712,2543738479,2543738482,,0.16416492324256649,,service
247494712,2543738482,2543738484,,0.2186934940875446,,service
247494712,2543738484,2543738487,,0.22884634005778492,,service
247494712,2543738487,2543738489,,0.05416778528198222,,service
247494712,2543738489,2543738492,,0.3720248918871275,,service
247494712,2543738492,2543738495,,0.0424438130635062,,service
247494712,2543738495,2543738497,,0.2993667794708586,,service
247494712,2543738497,2543738499,,0.5089282370165639,,service
247494712,2543738499,2543738502,,0.11099399442197513,,service
247494712,2543738502,2543738504,,0.0596120875206656,,service
247494712,2543738504,2543738507,,0.1396952081131925,,service
247494712,2543738507,2543738510,,0.145826541755367,,service
247494712,2543738510,2543738512,,0.16723452609197947,,service
247494712,2543738512,2543738515,,0.11586862197664473,,service
247494712,2543738515,2543738517,,0.15312040351920198,,service
247494712,2543738517,2543738519,,0.19184684880813094,,service
247494712,2543738519,2543738522,,0.22884748719727996,,service
247494712,2543738522,2543738526,,0.051434607267697455,,service
247494712,2543738526,2543738528,,0.0679799471397468,,service
247494712,2543738528,2543738532,,0.051160619026878865,,service
558948559,5391442915,2543738532,,0.056316859758692925,,service
247494712,2543738532,2543738536,,0.03742151465893111,,service
247494712,2543738536,2543738537,,0.04101050677296397,,service
247494712,2543738537,2543738541,,0.054319853130549114,,service
247494712,2543738541,2543738544,,0.09507787154605496,,service
247494712,2543738544,2543738548,,0.14551332225587169,,service
247494712,2543738548,2543738551,,0.11181171695347805,,service
247494712,2543738551,2543738555,,0.16286865784399152,,service
247494712,2543738555,2543738557,,0.3537388071130085,,service
247494712,2543738557,2543738562,,0.3730922851444456,,service
247494712,2543738562,2543738565,,0.25551574947080874,,service
247494712,2543738565,5391442907,,0.11164501445673009,,service
247494712,5391442907,2543738567,,0.1642543863179503,,service
247494712,2543738567,2543738570,,0.14044569676094437,,service
247494712,2543738570,2543738572,,0.1215112813062768,,service
247494712,2543738572,2543738575,,0.09150473502018941,,service
247494712,2543738575,2543738576,,0.12058864329502954,,service
247494712,2543738576,2543738579,,0.14182169613612539,,service
247494712,2543738579,2543738582,,0.10463064484443432,,service
247494712,2543738582,2543738584,,0.07758115384800413,,service
247494712,2543738584,2543738587,,0.0862384484351094,,service
247494712,2543738587,2543738589,,0.055614923525960855,,service
247495991,2543756344,2543738589,,0.06927963715707325,,service
247494712,2543738589,2543738591,,0.0641090538514734,,service
247494712,2543738591,2543738594,,0.13038096054938492,,service
247494712,2543738594,2543738596,,0.2620551961812998,,service
247494712,2543738596,2543738599,,0.12770108368601082,,service
247494712,2543738599,2543738601,,0.07579853453222032,,service
247494712,2543738601,2543738604,,0.12452501840111305,,service
247494712,2543738604,2543738606,,0.10042711390689016,,service
247494712,2543738606,2543738608,,0.1453157074480303,,service
247494712,2543738608,2543738611,,0.2029566748406958,,service
247494712,2543738611,2543738614,,0.16096751355484853,,service
247494712,2543738614,2543738616,,0.1640640061195869,,service
247494712,2543738616,2543738619,,0.1781156469395867,,service
247494712,2543738619,2543738621,,0.10182166638415266,,service
247494712,2543738621,2543738624,,0.07874668413846446,,service
247494712,2543738624,2543738626,,0.11702151498754432,,service
247494712,2543738626,2543738628,,0.23415773576229432,,service
247494712,2543738628,2543738631,,0.24047339290278102,,service
247494712,2543738631,2543738633,,0.12085654756248843,,service
247494712,2543738633,2543738636,,0.2399321840188235,,service
247494712,2543738636,2543738639,,0.14943458217911257,,service
247494712,2543738639,2543738640,,0.25203308499013977,,service
247494712,2543738640,2543738643,,0.1881303210224377,,service
247494712,2543738643,2543738645,,0.17270706084494508,,service
247494712,2543738645,2543738646,,0.22916287579107752,,service
247494712,2543738646,2543738648,,0.16841982253714077,,service
247494712,2543738648,2543738650,,0.1434493554154284,,service
247494712,2543738650,2543738651,,0.14120541829305933,,service
247494712,2543738651,2543738653,,0.11232020358209241,,service
247494712,2543738653,2543738655,,0.163711043155839,,service
247494712,2543738655,2543738656,,0.17700285212529296,,service
247494712,2543738656,2543738658,,0.24143319114919187,,service
247494712,2543738658,2543738660,,0.16945954577088357,,service
247494712,2543738660,2543738661,,0.07347629181353008,,service
247494712,2543738661,2543738663,,0.07936238317475981,,service
247494712,2543738663,2543738665,,0.07455216148887772,,service
247494712,2543738665,2543738666,,0.11569996665712154,,service
247494712,2543738666,2543738668,,0.1824071724309267,,service
247494712,2543738668,2543738670,,0.5716560765384623,,service
247494712,2543738670,2543738672,,0.06734562911938782,,service
247494712,2543738672,2543738675,,0.07470176852690574,,service
247494712,2543738675,2543738679,,0.25724781311942146,,service
247494712,2543738679,2543738682,,0.1530532651633405,,service
247494712,2543738682,2543738684,,0.13143437414630613,,service
247494712,2543738684,2543738688,,0.15760806121876475,,service
247494712,2543738688,2543738691,,0.1203964209785277,,service
247494712,2543738691,2543738695,,0.16776892566042398,,service
247494712,2543738695,2543738699,,0.1518279900825262,,service
247494712,2543738699,2543738701,,0.11344175757813693,,service
247494712,2543738701,2543738704,,0.12281717368198164,,service
247494712,2543738704,2543738706,,0.15436596601623426,,service
247494712,2543738706,2543738708,,0.10729348578510099,,service
247494712,2543738708,2543738711,,0.17575387727747138,,service
247494712,2543738711,2543738714,,0.1880243958218147,,service
247494712,2543738714,2543738716,,0.16295246196979124,,service
247494712,2543738716,2543738719,,0.11786905861239481,,service
247494712,2543738719,2543738721,,0.06174195869188766,,service
247494712,2543738721,8303853450,,0.1853169623690044,,service
247494712,8303853450,8303853451,,0.19502799298765222,,service
247494712,8303853451,8303853452,,0.13659010488283257,,service
247494712,8303853452,8303853453,,0.19611993276361497,,service
247494712,8303853453,8303853454,,0.1798449966917458,,service
247494712,8303853454,8303853455,,0.1991288330496682,,service
247494712,8303853455,8303853456,,0.2770833800123016,,service
247494712,8303853456,8303853457,,0.23635309706808247,,service
247494712,8303853457,8303853458,,0.22184623099586023,,service
247494712,8303853458,8303853459,,0.5012903699959192,,service
247494712,8303853459,8303853460,,0.31957334652042757,,service
247494712,8303853460,8303853461,,0.2519024455599344,,service
247494712,8303853461,8303853462,,0.16846294201289233,,service
247494712,8303853462,8303853463,,0.2262087811419452,,service
247494712,8303853463,8303853464,,0.1369597790038455,,service
247494712,8303853464,8303853465,,0.15519785748664244,,service
247494712,8303853465,8303853466,,0.13244740963198154,,service
247494712,8303853466,8303853468,,0.1663509269363607,,service
247494712,8303853468,8303853469,,0.18028909995009681,,service
247494712,8303853469,8303853470,,0.1895371727533947,,service
247494712,8303853470,8303853471,,0.16398659001079205,,service
247494712,8303853471,8303853472,,0.21218042454806696,,service
247494712,8303853472,8303853473,,0.21805532047653575,,service
247494712,8303853473,8303853474,,0.1410426634203003,,service
247494712,8303853474,8303853475,,0.13055989913341978,,service
247494712,8303853475,8303853476,,0.1533035200805416,,service
247494712,8303853476,8303853477,,0.13914420697800609,,service
247494712,8303853477,8401269955,,0.06928530323101013,,service
247494712,8401269955,8303853478,,0.059231431583875865,,service
247494712,8303853478,8303853479,,0.07649899254628978,,service
247494712,8303853479,8303853480,,0.08938652134606759,,service
247494712,8303853480,8303853481,,0.19415179735064803,,service
247494712,8303853481,8303853482,,0.3057788046989188,,service
247494712,8303853482,8303853483,,0.2524045255871768,,service
247494712,8303853483,8303853484,,0.13267992817423896,,service
247494712,8303853484,8303853485,,0.10546270039889283,,service
247494712,8303853485,8303853486,,0.1441865013309915,,service
247494712,8303853486,8303853487,,0.12619813643460473,,service
247494712,8303853487,8303853488,,0.17550315717503748,,service
247494712,8303853488,8303853489,,0.29959023273053914,,service
247494712,8303853489,8303853490,,0.49977060345209967,,service
247494712,8303853490,8303853491,,0.17846547480270775,,service
247494712,8303853491,8303853492,,0.06313999312452453,,service
247494712,8303853492,8303853493,,0.07046928653272073,,service
247494712,8303853493,8303853494,,0.1323154248722411,,service
247494712,8303853494,8303853495,,0.07761414148463251,,service
247494712,8303853495,8303853496,,0.13066691888895962,,service
247494712,8303853496,8401300874,,0.09338213974254175,,service
247494712,8401300874,8401283495,,0.07446117177344976,,service
247494712,8401283495,8303853497,,0.06555959951587213,,service
247494712,8303853497,8303853498,,0.05979782347566593,,service
247494712,8303853498,8303853499,,0.11754699437721908,,service
247494712,8303853499,8303853500,,0.11289854808358556,,service
247494712,8303853500,8303853501,,0.18358736231190564,,service
247494712,8303853501,8303853502,,0.14484658404274295,,service
247494712,8303853502,8303853503,,0.09770609430503749,,service
247494712,8303853503,8303853504,,0.1190954387714904,,service
247494712,8303853504,8303853505,,0.2764308368588541,,service
247494712,8303853505,8303853506,,0.20140395791856325,,service
247494712,8303853506,8303853507,,0.20296921518127498,,service
247494712,8303853507,8303853508,,0.4009274193733506,,service
247494712,8303853508,8401283516,,0.19540762294790465,,service
247494712,8401283516,2543756381,,0.059261853738161854,,service
247495994,2543756377,2543756381,,0.038160267576761144,,service
247495991,10144903832,2543756015,,0.4131494623840204,,service
247495991,2543756015,2543756016,,0.11610035053185197,,service
247495991,2543756016,5391442212,,0.09183802120512015,,service
247495991,5391442212,2543756018,,0.08327948630719026,,service
558948554,5391442212,5391442213,,0.33947138916150965,,service
247495991,2543756018,5391442211,,0.08554492031876525,,service
558948553,5391442210,5391442211,,0.08421930736227484,,service
247495991,5391442211,2543756020,,0.06724021056102353,,service
247495991,2543756020,2543756022,,0.06097052322856611,,service
247495991,2543756022,2543756023,,0.09302086397137424,,service
247495991,2543756023,2543756025,,0.0619518512665325,,service
247495991,2543756025,2543756027,,0.07620437592000001,,service
247495991,2543756027,2543756029,,0.1578244493614423,,service
247495991,2543756029,2543756031,,0.12210927864039037,,service
247495991,2543756031,2543756032,,0.09238208392013385,,service
247495991,2543756032,2543756034,,0.07659172253488587,,service
247495991,2543756034,2543756036,,0.08407661099940276,,service
247495991,2543756036,2543756038,,0.1324009951436214,,service
247495991,2543756038,2543756039,,0.1328792396714987,,service
247495991,2543756039,2543756041,,0.100338019547547,,service
247495991,2543756041,2543756043,,0.1063481064410838,,service
247495991,2543756043,2543756045,,0.13278442697692794,,service
247495991,2543756045,2543756046,,0.13722684819566644,,service
247495991,2543756046,2543756049,,0.15672033349137568,,service
247495991,2543756049,2543756052,,0.1370277447044247,,service
247495991,2543756052,2543756055,,0.11513122944829851,,service
247495991,2543756055,2543756058,,0.08894619298232695,,service
247495991,2543756058,2543756061,,0.06792256133928853,,service
247495991,2543756061,2543756064,,0.11625173096476848,,service
247495991,2543756064,2543756067,,0.13222369697108338,,service
247495991,2543756067,2543756069,,0.12063478100540284,,service
247495991,2543756069,2543756072,,0.13041276006014924,,service
247495991,2543756072,2543756074,,0.12944895170385992,,service
247495991,2543756074,2543756077,,0.11716652803711872,,service
247495991,2543756077,2543756079,,0.1731358419619065,,service
247495991,2543756079,2543756082,,0.43965296036078594,,service
247495991,2543756082,2543756085,,0.09669755059760567,,service
247495991,2543756085,2543756087,,0.1434037842313402,,service
247495991,2543756087,2543756091,,0.10704300566224378,,service
247495991,2543756091,2543756093,,0.1211172045798509,,service
247495991,2543756093,2543756096,,0.08289800156467816,,service
247495991,2543756096,2543756099,,0.11818691905835618,,service
247495991,2543756099,2543756101,,0.15416698295998202,,service
247495991,2543756101,2543756105,,0.14787798795776763,,service
247495991,2543756105,2543756108,,0.13902302437233993,,service
247495991,2543756108,2543756111,,0.13368810666721415,,service
247495991,2543756111,2543756114,,0.07699840474221244,,service
247495991,2543756114,2543756116,,0.10969324637436137,,service
247495991,2543756116,2543756119,,0.1633951665668462,,service
247495991,2543756119,2543756123,,0.2087119092609442,,service
247495991,2543756123,2543756126,,0.1552759817061229,,service
247495991,2543756126,2543756128,,0.18408771352584036,,service
247495991,2543756128,2543756131,,0.07465608778729063,,service
558948557,5391442880,2543756131,,0.18890619938805853,,service
247495991,2543756131,2543756134,,0.07192510074558736,,service
247495991,2543756134,2543756135,,0.08087757052928743,,service
247495991,2543756135,2543756138,,0.07819162757841815,,service
247495991,2543756138,2543756139,,0.1263537750419558,,service
247495991,2543756139,2543756141,,0.07807163096937685,,service
247495991,2543756141,2543756144,,0.058240563983891325,,service
247495991,2543756144,2543756146,,0.05226113737127405,,service
247495991,2543756146,2543756149,,0.08215310264048821,,service
247495991,2543756149,2543756151,,0.17761958732137323,,service
247495991,2543756151,2543756153,,0.1191452510702446,,service
247495991,2543756153,2543756154,,0.12599177459480243,,service
247495991,2543756154,2543756156,,0.1311733279065795,,service
247495991,2543756156,2543756158,,0.14460221002027004,,service
247495991,2543756158,2543756160,,0.12853312112009452,,service
247495991,2543756160,2543756162,,0.13201321052861656,,service
247495991,2543756162,2543756163,,0.10044133499469354,,service
247495991,2543756163,2543756165,,0.06138311953855609,,service
558948558,5391442905,2543756165,,0.11467174681631953,,service
247495991,2543756165,2543756167,,0.18816964439822176,,service
247495991,2543756167,2543756168,,0.10732514677523122,,service
247495991,2543756168,2543756170,,0.1249687724637817,,service
558948559,2543756168,5391442910,,0.10645073884698178,,service
247495991,2543756170,2543756173,,0.12339287685620123,,service
247495991,2543756173,2543756177,,0.10331684144793468,,service
247495991,2543756177,2543756179,,0.12157110894623319,,service
247495991,2543756179,2543756182,,0.14369499801139987,,service
247495991,2543756182,2543756184,,0.11603821316722432,,service
247495991,2543756184,2543756187,,0.13798596575120506,,service
247495991,2543756187,2543756190,,0.13030211988177695,,service
247495991,2543756190,2543756193,,0.12384802711782368,,service
247495991,2543756193,2543756195,,0.19487690732244226,,service
247495991,2543756195,2543756197,,0.17995267750102173,,service
247495991,2543756197,2543756200,,0.20994768251070678,,service
247495991,2543756200,2543756203,,0.2464241217528755,,service
247495991,2543756203,5391442909,,0.16728369151750067,,service
247495991,5391442909,2543756206,,0.25356850670925585,,service
247495991,2543756206,5391442908,,0.18365232941329632,,service
247495991,5391442908,2543756209,,0.1793033919181464,,service
247495991,2543756209,2543756215,,0.1800846754960683,,service
247495991,2543756215,2543756217,,0.09817231667899512,,service
247495991,2543756217,2543756220,,0.12091787543573693,,service
247495991,2543756220,2543756226,,0.20775103872191308,,service
247495991,2543756226,2543756229,,0.07433783358541518,,service
247495991,2543756229,2543756232,,0.14163263951407523,,service
247495991,2543756232,2543756235,,0.212285717349447,,service
247495991,2543756235,2543756238,,0.22839087778646205,,service
247495991,2543756238,2543756243,,0.10004675110167005,,service
247495994,2543756426,2543756243,,0.1883887658133772,,service
247495991,2543756243,2543756246,,0.0654206637136379,,service
247495991,2543756246,2543756364,,0.08378716610187711,,service
247495991,2543756364,5391442906,,0.05604261291910313,,service
247495994,2543756364,2543756367,,0.08421923783093138,,service
247495991,5391442906,2543756258,,0.08152517093327061,,service
247495991,2543756258,2543756262,,0.13502542708885273,,service
247495991,2543756262,2543756267,,0.11377873303399719,,service
247495991,2543756267,2543756272,,0.06630738403643446,,service
247495991,2543756272,2543756276,,0.08055271274905487,,service
247495991,2543756276,2543756281,,0.06963728859359233,,service
247495991,2543756281,2543756287,,0.0772721971295047,,service
247495991,2543756287,2543756293,,0.0940321195390527,,service
247495991,2543756293,2543756297,,0.09637109375876318,,service
247495991,2543756297,2543756302,,0.09526897036284132,,service
247495991,2543756302,2543756308,,0.08677862437923332,,service
247495991,2543756308,2543756313,,0.10699144851463525,,service
247495991,2543756313,2543756317,,0.0724910790235992,,service
247495991,2543756317,2543756322,,0.07420672985723703,,service
247495991,2543756322,2543756329,,0.08062309020192644,,service
247495991,2543756329,2543756333,,0.10932587196073403,,service
247495991,2543756333,2543756338,,0.0791156403723762,,service
247495991,2543756338,2543756344,,0.10275639772968012,,service
247495994,2543756367,2543756373,,0.08623164841837165,,service
247495994,2543756373,2543756377,,0.07580782222065167,,service
247495994,2543756381,2543756386,,0.1840984512528942,,service
247495994,2543756386,2543756389,,0.1364798111120809,,service
247495994,2543756389,2543756394,,0.11459772896512255,,service
247495994,2543756394,2543756398,,0.14736629124426426,,service
247495994,2543756398,2543756400,,0.17135843841663573,,service
247495994,2543756400,8401300916,,0.09177589314047674,,service
904632363,8401310422,8401300916,,0.01557172922381342,,service
247495994,8401300916,2543756404,,0.04364883840635837,,service
904632363,8401300916,8401310417,,0.03483713921024013,,service
247495994,2543756404,8401310422,,0.043056431795481284,,service
904632363,8401310421,8401310422,,0.02569866316894898,,service
247495994,8401310422,2543756409,,0.15514617365217623,,service
247495994,2543756409,2543756414,,0.10267102902850862,,service
247495994,2543756414,2543756418,,0.13870283093231228,,service
247495994,2543756418,2543756422,,0.12333208844377364,,service
247495994,2543756422,2543756426,,0.2522275250748036,,service
251440665,2576583215,5474476734,,0.5820390930700539,,service
251440665,5474476734,2576583226,,0.0217538375544057,,service
251440665,2576583226,5474476735,,0.022338695105885275,,service
251440665,5474476735,2576583227,,0.749189722350819,,service
251440665,2576583227,5474494233,,0.023095184634626186,,service
251440665,5474494233,2576583228,,0.022920531410490354,,service
251440665,2576583228,2576583229,,0.6204633251559599,,service
251440665,2576583229,2576583230,,0.46056018230529505,,service
251440666,5418878716,2576583230,,0.020227121629012548,,service
251440666,2576583210,5418878714,,0.019853888603906827,,service
251440666,5418878714,3074213728,,0.019976427445930464,,service
251440666,3074213728,5418878715,,0.020064230178918535,,service
251440666,5418878715,5418878716,,0.020167472825615217,,service
251440666,2576583230,5391488433,,0.0201581178376033,,service
251440666,5391488433,5418878717,,0.020240222064791483,,service
251440666,5418878717,5418878718,,0.02015715065914549,,service
251440666,5418878718,5418878719,,0.020218945854981792,,service
251440666,5418878719,5418878720,,0.02024205921219558,,service
251440666,5418878720,2576583207,,0.01982322123268539,,service
617583039,5418880626,2576583207,Northeast Providence Court,0.11903271838614464,,service
251440666,2576583207,5418880621,,0.0198440241857584,,service
251440666,5418880621,2576583208,,0.019904678156149217,,service
251440666,2576583208,5418880622,,0.019829339402762953,,service
251440666,5418880622,2576583209,,0.019804400972923727,,service
251440666,2576583209,5418880624,,0.019916422079085495,,service
251440666,5418880624,5418880623,,0.019844301980800307,,service
251440666,5418880623,5418880625,,0.01994039038694108,,service
251440666,5418880625,2576583210,,0.019850709518364776,,service
251440696,51501092,2576583570,Northeast Antelope Drive,0.6412015640291775,,residential
440055126,51501092,3051947176,Northeast TerreView Drive,1.1421017495815973,,secondary
251440696,2576583570,2576583572,Northeast Antelope Drive,0.17615684865715076,,residential
251442159,2576597905,3929902578,Northeast Railroad Road,0.30860332108810345,,service
251442159,3929902578,5733997395,Northeast Railroad Road,0.05592268789724514,,service
251442159,5733997395,5837931553,Northeast Railroad Road,0.12385943965014072,,service
456901405,5391543796,5837931553,Northeast Stadium Way,0.09680829891662748,,secondary
251444208,5365134021,5418918271,Northeast Providence Court,0.05118173071968505,no,residential
251444208,5418918271,5365134020,Northeast Providence Court,0.04714813017758986,no,residential
251444208,5365134020,5365134019,Northeast Providence Court,0.10320118975704784,no,residential
251444208,5365134019,5365134018,Northeast Providence Court,0.6585907332011538,no,residential
251444208,5365134018,5391490066,Northeast Providence Court,0.07388526531035193,no,residential
617583039,5365134018,5418880627,Northeast Providence Court,0.12612240528950497,,service
251444208,5391490066,5391490063,Northeast Providence Court,0.06326242706991991,no,residential
251444208,5391490063,5474451515,Northeast Providence Court,0.050720150920372534,no,residential
251444208,5474451515,5365134017,Northeast Providence Court,0.02805263203115694,no,residential
251444208,5365134017,5418880628,Northeast Providence Court,0.03798719251599547,no,residential
251444208,5418880628,5365134016,Northeast Providence Court,0.045368580651368284,no,residential
251444208,5365134016,5418880629,Northeast Providence Court,0.04411483551425148,no,residential
251444208,5418880629,5365134014,Northeast Providence Court,0.053765522976930054,no,residential
251444208,5365134014,5418880630,Northeast Providence Court,0.0978312284897055,no,residential
251444208,5418880630,5365134015,Northeast Providence Court,0.11801878462887022,no,residential
251444208,5365134015,5365134013,Northeast Providence Court,0.3660116823825154,no,residential
251444208,5365134013,5418880631,Northeast Providence Court,0.11636890433954747,no,residential
251444208,5418880631,5365133990,Northeast Providence Court,0.06893920573971377,no,residential
251444213,5365134012,5837931532,,0.0826617789773959,no,service
251444213,5837931532,5365134011,,0.1944398805320891,no,service
251444216,5418878694,5365134011,,0.03709992279563953,no,service
251444213,5365134011,5418878695,,0.04060546661810532,no,service
251444213,5418878695,5418878696,,0.04388826356726798,no,service
251444213,5418878696,2576613341,,0.04403881622224423,no,service
251444213,2576613341,5418878697,,0.05397288417832185,no,service
251444213,5418878697,5418880634,,0.04943375616359865,no,service
251444213,5418880634,2576613342,,0.045075017428321956,no,service
251444213,2576613342,2576613368,,0.1090141950357208,no,service
251444213,2576613368,2576613343,,0.11638415789366786,no,service
251444213,2576613343,2576613344,,0.2767135526181831,no,service
251444213,2576613344,5418878698,,0.14150492822391209,no,service
251444213,5418878698,2576613346,,0.1379454707082065,no,service
251444213,2576613346,5418878701,,0.10600899243484029,no,service
251444213,5418878701,2576613370,,0.09923791500488847,no,service
251444213,2576613370,2576613347,,0.055666188519333415,no,service
251444213,2576613347,5418878699,,0.04901055302527402,no,service
251444213,5418878699,2576613348,,0.0598714174461276,no,service
251444213,2576613348,2576613349,,0.056282856653206134,no,service
251444213,2576613349,5418878700,,0.06225270470654614,no,service
251444213,5418878700,2576613350,,0.06393569867465779,no,service
251444213,2576613350,2576613351,,0.4922210878550967,no,service
251444213,2576613351,5474476415,,0.07610306119173023,no,service
251444213,5474476415,2576613352,,0.4871747090433335,no,service
251444213,2576613352,2576613353,,0.20185866130194854,no,service
251444213,2576613353,3074214979,,0.2028629322957311,no,service
251444213,3074214979,2576613354,,0.09518161476382575,no,service
251444213,2576613354,2576613355,,0.08781219882763833,no,service
251444213,2576613355,2576613356,,0.09371957175146191,no,service
251444213,2576613356,2576613357,,0.49792852341920574,no,service
251444216,2576613360,2576613371,,0.29027367514257507,no,service
251444216,2576613371,2576613361,,1.127628026970891,no,service
251444216,2576613361,5384751738,,0.05967007193461907,no,service
251444216,5384751738,2576613362,,0.05527591129700936,no,service
558385499,5384751738,5384751739,,0.2840937603053712,,service
251444216,2576613362,5418878689,,0.04404980640774871,no,service
251444216,5418878689,2576613363,,0.04962407744122487,no,service
251444216,2576613363,5418878690,,0.04257219643652231,no,service
251444216,5418878690,2576613364,,0.05003733275168037,no,service
251444216,2576613364,5418878691,,0.07074380130366682,no,service
251444216,5418878691,5418878688,,0.17460094769292236,no,service
251444216,5418878688,5418878687,,0.03669088770630214,no,service
