osmid,lat,lon
9915334918,46.7187563,-117.1646751
9915334919,46.7188129,-117.1646844
9915334920,46.7188563,-117.1647498
9915334921,46.7189256,-117.1647671
9915334922,46.7189668,-117.1648326
9915334923,46.7192163,-117.1650698
9915334924,46.7197352,-117.1654392
9915334925,46.7199477,-117.1655582
9915334926,46.7201889,-117.1656505
9915334927,46.7203893,-117.1657435
9915334928,46.7204760,-117.1657997
9915334929,46.7205436,-117.1658470
9915334930,46.7205602,-117.1659000
9915334931,46.7205466,-117.1659521
9915334932,46.7205066,-117.1659988
9915334933,46.7204540,-117.1660746
9915334934,46.7204364,-117.1661668
9915334935,46.7184352,-117.1642966
9915340267,46.7206267,-117.1371877
9915340268,46.7310918,-117.0878756
9915340269,46.7310558,-117.0876529
9915340270,46.7311004,-117.0873472
9915340271,46.7312703,-117.0868625
9915340272,46.7314236,-117.0864501
9915340273,46.7314819,-117.0864289
9915340274,46.7315516,-117.0864757
9915340275,46.7315690,-117.0865841
9915340276,46.7314968,-117.0867938
9915340277,46.7314318,-117.0868224
9915340278,46.7313564,-117.0867814
9915340279,46.7313118,-117.0867509
9915340287,46.7316206,-117.0869661
9915340288,46.7315644,-117.0868990
9915359251,46.7180216,-117.0475455
9951547710,46.7183947,-117.1645272
9951547711,46.7184890,-117.1647144
9951547713,46.7184274,-117.1645890
9953044105,46.7264344,-117.1651673
9953271563,46.7322055,-117.1679089
9953756037,46.7398841,-117.1567951
9953756039,46.7416489,-117.1567968
9953756040,46.7386219,-117.1558007
9956091724,46.7296847,-117.1529852
9956091725,46.7295762,-117.1529942
9956091726,46.7296308,-117.1529897
9956103387,46.7258886,-117.1657800
9956103388,46.7256717,-117.1657858
9956103973,46.7303655,-117.1686954
9956103975,46.7303604,-117.1685895
9965128647,46.7269368,-117.1641820
9986443394,46.7203424,-117.1625919
9986443395,46.7203663,-117.1621896
9986443396,46.7203833,-117.1621657
10046242419,46.7357312,-117.1474280
10046242420,46.7359502,-117.1475152
10046242421,46.7358559,-117.1474899
10046242422,46.7360941,-117.1475014
10046242423,46.7360502,-117.1475291
10056741517,46.7392512,-117.1428977
10056741530,46.7388861,-117.1434607
10056741531,46.7388341,-117.1437674
10099302151,46.7348127,-117.1467451
10099302152,46.7349182,-117.1469196
10099302153,46.7347563,-117.1466381
10099302155,46.7351119,-117.1475451
10099302156,46.7349199,-117.1472334
10104888141,46.7310178,-117.1664317
10104888143,46.7310051,-117.1664157
10104888144,46.7304951,-117.1664780
10104888145,46.7311099,-117.1664262
10104888146,46.7308594,-117.1664297
10104888147,46.7308024,-117.1664374
10104888148,46.7304425,-117.1664802
10105084276,46.7295711,-117.1666618
10105084277,46.7294603,-117.1664218
10112311520,46.7263141,-117.1649503
10112481589,46.7255592,-117.1653382
10112481591,46.7254820,-117.1649451
10112481592,46.7256150,-117.1651344
10112481593,46.7254699,-117.1650288
10112481594,46.7256072,-117.1651553
10113092095,46.7304229,-117.1648850
10117504878,46.7359311,-117.1436887
10117504879,46.7359278,-117.1439854
10117537034,46.7589516,-117.1711930
10117537035,46.7590220,-117.1712808
10117537036,46.7591886,-117.1714954
10117537037,46.7593479,-117.1716277
10117537038,46.7594875,-117.1716456
10117537039,46.7598550,-117.1716528
10117537040,46.7600427,-117.1716567
10117537041,46.7599613,-117.1716550
10117537620,46.7590618,-117.1713321
10117537634,46.7586356,-117.1739392
10117537640,46.7585364,-117.1747031
10117537641,46.7584654,-117.1747353
10117537642,46.7578137,-117.1747353
10117537643,46.7577192,-117.1747945
10117537644,46.7576097,-117.1748378
10117537645,46.7570381,-117.1748488
10117537647,46.7569764,-117.1747210
10117537648,46.7569758,-117.1745520
10117537649,46.7570041,-117.1743765
10117537650,46.7570217,-117.1742875
10117537651,46.7570637,-117.1740012
10117537652,46.7584580,-117.1738663
10117537653,46.7585070,-117.1738663
10117537654,46.7586629,-117.1730172
10117537655,46.7585585,-117.1730330
10117537656,46.7570989,-117.1730990
10117537657,46.7585857,-117.1722334
10117537658,46.7570174,-117.1722748
10117537659,46.7574382,-117.1730887
10117537660,46.7574387,-117.1722581
10117537661,46.7574219,-117.1713996
10117537664,46.7582130,-117.1710982
10117537668,46.7578110,-117.1713856
10117537669,46.7577965,-117.1703687
10117537670,46.7589500,-117.1711206
10117537671,46.7588982,-117.1709935
10117537672,46.7588424,-117.1709230
10117537673,46.7586981,-117.1708336
10117537674,46.7587009,-117.1703466
10117537675,46.7584529,-117.1703461
10117537676,46.7581854,-117.1704216
10117537677,46.7581869,-117.1710070
10117537678,46.7572738,-117.1714050
10117537679,46.7572696,-117.1708915
10117710847,46.7254296,-117.1658920
10117710848,46.7254816,-117.1657864
10117710849,46.7257741,-117.1657890
10117710850,46.7257769,-117.1660032
10117710852,46.7259059,-117.1660663
10117710853,46.7257736,-117.1657665
10117710860,46.7261550,-117.1657812
10117710864,46.7247800,-117.1649695
10117710865,46.7247180,-117.1648918
10117710866,46.7253886,-117.1657525
10117710870,46.7269092,-117.1655550
10117710872,46.7270221,-117.1656520
10117710874,46.7268864,-117.1655438
10117725028,46.7266351,-117.1654542
10117725067,46.7254558,-117.1658386
10117725068,46.7256859,-117.1658321
10117725069,46.7254909,-117.1658376
10117906425,46.7327328,-117.1536327
10117906426,46.7343288,-117.1488890
10117906427,46.7331315,-117.1563690
10117906428,46.7317123,-117.1495515
10117906429,46.7278404,-117.1670118
10117906430,46.7276739,-117.1670221
10117906431,46.7263128,-117.1602182
10117906432,46.7264037,-117.1603913
10117906433,46.7311828,-117.1534974
10117906434,46.7264048,-117.1598818
10117906435,46.7333320,-117.1563344
10117906436,46.7328586,-117.1544906
10117906437,46.7322370,-117.1537514
10117906438,46.7298126,-117.1535153
10119234736,46.7547115,-117.1766292
10119234737,46.7556423,-117.1769899
10119689279,46.7264697,-117.1660664
10119689280,46.7264694,-117.1659107
10119689281,46.7264670,-117.1657860
10119762971,46.7474703,-117.1521955
10119762972,46.7600852,-117.1691028
10119762973,46.7600712,-117.1691298
10119762974,46.7600450,-117.1691608
10119762975,46.7600138,-117.1691796
10119762976,46.7598858,-117.1689226
10119762977,46.7599023,-117.1688925
10119762978,46.7599304,-117.1688623
10119762979,46.7599634,-117.1688455
10119762980,46.7600320,-117.1688569
10119762981,46.7599011,-117.1691331
10119762983,46.7598819,-117.1690950
10119762984,46.7598706,-117.1690507
10119762985,46.7598744,-117.1689572
10119762987,46.7600486,-117.1688699
10119762988,46.7600755,-117.1689049
10119762989,46.7600939,-117.1689502
10119762991,46.7599499,-117.1679419
10119762992,46.7598965,-117.1675457
10119762993,46.7607028,-117.1688284
10119762997,46.7599172,-117.1691532
10120321987,46.7297709,-117.1573300
10120321988,46.7297171,-117.1554423
10120321989,46.7299443,-117.1553297
10120321990,46.7296386,-117.1499133
10120321991,46.7293493,-117.1478435
10120321992,46.7294664,-117.1461510
10120321993,46.7291928,-117.1397825
10120321994,46.7350313,-117.1568727
10120321995,46.7347934,-117.1567980
10125147152,46.7423010,-117.1507887
10125147153,46.7423612,-117.1500619
10125147154,46.7421884,-117.1502821
10125147155,46.7423856,-117.1501014
10125147157,46.7423662,-117.1503198
10125147158,46.7421748,-117.1502337
10125147159,46.7421719,-117.1501815
10125147160,46.7421984,-117.1500855
10125147163,46.7422321,-117.1503431
10125147166,46.7422106,-117.1500671
10125147167,46.7422413,-117.1500384
10125147168,46.7422766,-117.1500249
10125147171,46.7426441,-117.1501075
10126504611,46.7423471,-117.1500476
10126504612,46.7423841,-117.1502899
10126504613,46.7422075,-117.1503168
10126504616,46.7423017,-117.1503628
10126509918,46.7424975,-117.1500243
10126509919,46.7424935,-117.1500919
10126509920,46.7424975,-117.1501875
10126509923,46.7422163,-117.1505239
10126509924,46.7423339,-117.1505066
10126509925,46.7422724,-117.1505022
10126509926,46.7421387,-117.1499719
10126509927,46.7421048,-117.1500048
10126509929,46.7420771,-117.1501270
10126509930,46.7420666,-117.1502165
10126509931,46.7423854,-117.1499633
10126509932,46.7424136,-117.1499969
10126509933,46.7423682,-117.1498760
10126509935,46.7423175,-117.1498868
10126509936,46.7422548,-117.1498725
10126509937,46.7432958,-117.1492649
10144869793,46.7399131,-117.1434236
10144869794,46.7401726,-117.1433532
10144869795,46.7404466,-117.1432521
10144869796,46.7406010,-117.1431614
10144869797,46.7410307,-117.1429175
10144869798,46.7412944,-117.1428159
10144869799,46.7415496,-117.1427443
10144869800,46.7420810,-117.1426132
10144869801,46.7421458,-117.1426166
10144869802,46.7421837,-117.1426514
10144869803,46.7409294,-117.1429667
10144869804,46.7412203,-117.1427680
10144869805,46.7412088,-117.1426024
10144869806,46.7413939,-117.1425528
10144869809,46.7411435,-117.1425408
10144869812,46.7410783,-117.1423881
10144869813,46.7410550,-117.1422659
10144869814,46.7410189,-117.1421379
10144869815,46.7409651,-117.1419225
10144869816,46.7409241,-117.1418274
10144900237,46.7145790,-117.1645736
10144900238,46.7145354,-117.1644748
10144900239,46.7144602,-117.1644124
10144900240,46.7139945,-117.1641099
10144900241,46.7135159,-117.1637878
10144900242,46.7132400,-117.1636017
10144900243,46.7130832,-117.1635430
10144900244,46.7129648,-117.1635197
10144900245,46.7128413,-117.1635209
10144900246,46.7126540,-117.1635656
10144900247,46.7126190,-117.1635691
10144900248,46.7125543,-117.1635499
10144900249,46.7125196,-117.1635494
10144900250,46.7124803,-117.1635198
10144900251,46.7124152,-117.1635944
10144900252,46.7124567,-117.1635469
10144900256,46.7186055,-117.1647355
10144903717,46.7408306,-117.1416322
10144903718,46.7407606,-117.1415165
10144903719,46.7407141,-117.1414734
10144903720,46.7406495,-117.1414070
10144903721,46.7404963,-117.1413384
10144903722,46.7404306,-117.1413223
10144903723,46.7402781,-117.1412662
10144903724,46.7402118,-117.1412356
10144903725,46.7400878,-117.1411935
10144903726,46.7400332,-117.1411745
10144903727,46.7399458,-117.1412710
10144903728,46.7398775,-117.1413958
10144903729,46.7398370,-117.1415279
10144903730,46.7397498,-117.1418623
10144903731,46.7396928,-117.1420705
10144903732,46.7396800,-117.1422172
10144903735,46.7398888,-117.1423397
10144903736,46.7400572,-117.1424193
10144903737,46.7402082,-117.1424522
10144903738,46.7403039,-117.1424214
10144903739,46.7404341,-117.1423217
10144903740,46.7405433,-117.1422545
10144903741,46.7406175,-117.1421956
10144903742,46.7407049,-117.1422473
10144903743,46.7407765,-117.1423493
10144903744,46.7408464,-117.1424098
10144903745,46.7409162,-117.1424845
10144903746,46.7409520,-117.1424937
10144903747,46.7409862,-117.1424859
10144903748,46.7410281,-117.1425287
10144903754,46.7409542,-117.1426119
10144903755,46.7408950,-117.1426590
10144903756,46.7408046,-117.1426567
10144903757,46.7406970,-117.1426885
10144903758,46.7405505,-117.1427517
10144903759,46.7404277,-117.1428125
10144903760,46.7403439,-117.1428966
10144903761,46.7402645,-117.1429819
10144903762,46.7401102,-117.1430676
10144903763,46.7400069,-117.1430973
10144903764,46.7398866,-117.1430834
10144903765,46.7398805,-117.1429827
10144903766,46.7398774,-117.1428764
10144903767,46.7399412,-117.1428171
10144903768,46.7399379,-117.1427680
10144903769,46.7399097,-117.1427037
10144903770,46.7398698,-117.1426213
10144903771,46.7398475,-117.1425173
10144903772,46.7397386,-117.1423837
10144903773,46.7397027,-117.1422924
10144903775,46.7409908,-117.1423850
10144903776,46.7409348,-117.1422801
10144903777,46.7408707,-117.1421623
10144903778,46.7407914,-117.1419522
10144903779,46.7407494,-117.1417683
10144903780,46.7407071,-117.1416323
10144903781,46.7406060,-117.1415414
10144903782,46.7405068,-117.1414879
10144903783,46.7403934,-117.1414401
10144903784,46.7402968,-117.1414162
10144903785,46.7402169,-117.1414242
10144903786,46.7401136,-117.1415413
10144903787,46.7400938,-117.1416217
10144903788,46.7400752,-117.1418078
10144903789,46.7400718,-117.1420883
10144903790,46.7400994,-117.1421574
10144903791,46.7402080,-117.1422246
10144903792,46.7403025,-117.1422420
10144903793,46.7403800,-117.1421856
10144903794,46.7404513,-117.1421107
10144903795,46.7405091,-117.1419949
10144903807,46.7399820,-117.1423815
10144903808,46.7400059,-117.1423339
10144903809,46.7400394,-117.1422907
10144903810,46.7400933,-117.1422166
10144903812,46.7401141,-117.1421792
10144903813,46.7403831,-117.1428401
10144903814,46.7403525,-117.1428353
10144903815,46.7402560,-117.1428085
10144903816,46.7402007,-117.1427673
10144903817,46.7401394,-117.1427063
10144903818,46.7400937,-117.1426530
10144903819,46.7400460,-117.1425761
10144903820,46.7400052,-117.1424998
10144903821,46.7399740,-117.1424623
10144903822,46.7399179,-117.1424043
10144903824,46.7396092,-117.1421846
10144903825,46.7395276,-117.1421462
10144903826,46.7394733,-117.1421657
10144903827,46.7394108,-117.1421673
10144903828,46.7393482,-117.1421216
10144903832,46.7381678,-117.1422365
10144903833,46.7388541,-117.1436705
10144903834,46.7391177,-117.1442472
10144903835,46.7390905,-117.1442779
10144903836,46.7411459,-117.1425009
10144931686,46.7331697,-117.1643452
10144931691,46.7332650,-117.1645840
10144931692,46.7332521,-117.1646277
10144931693,46.7332146,-117.1647445
10144931694,46.7332050,-117.1647695
10144931695,46.7332092,-117.1648915
10144931696,46.7331997,-117.1649165
10144931697,46.7331814,-117.1649555
10144931698,46.7331668,-117.1649847
10144931699,46.7330670,-117.1652004
10144931701,46.7334143,-117.1655570
10144931704,46.7330517,-117.1652317
10144931705,46.7330136,-117.1653547
10144931706,46.7329899,-117.1654813
10144931707,46.7319121,-117.1687174
10144931708,46.7319404,-117.1688619
10144931709,46.7319787,-117.1689905
10144931710,46.7320188,-117.1690058
10144974081,46.7206701,-117.1641957
10144974083,46.7206057,-117.1639894
10144974084,46.7207181,-117.1640056
10144974085,46.7204094,-117.1639581
10144974086,46.7203918,-117.1639484
10144974087,46.7204490,-117.1639672
10144974088,46.7188577,-117.1643788
10144974089,46.7203238,-117.1639489
10144974100,46.7204697,-117.1621811
10147742090,46.7400865,-117.1876923
10147742091,46.7399846,-117.1876958
10147742092,46.7400397,-117.1875453
10147742093,46.7399429,-117.1874443
10147742094,46.7401490,-117.1893466
10147742095,46.7401619,-117.1892315
10147742096,46.7402574,-117.1891718
10147742097,46.7400782,-117.1888490
10147742104,46.7408854,-117.1886056
10147742105,46.7413101,-117.1892663
10147742106,46.7412777,-117.1892379
10147742107,46.7412345,-117.1891256
10147742108,46.7411415,-117.1889849
10147742109,46.7411477,-117.1890506
10147742110,46.7386440,-117.1886964
10147742111,46.7397870,-117.1873072
10147742112,46.7397053,-117.1873743
10147742113,46.7394373,-117.1874204
10147742114,46.7393377,-117.1874117
10147742115,46.7391810,-117.1873395
10147742116,46.7390795,-117.1873146
10147744717,46.7389809,-117.1872662
10147744718,46.7388706,-117.1871983
10147744719,46.7387589,-117.1871584
10147744720,46.7394342,-117.1874971
10147744721,46.7393716,-117.1874147
10147744722,46.7393199,-117.1873246
10147744723,46.7392787,-117.1872012
10147744724,46.7392568,-117.1870959
10147744725,46.7392046,-117.1869594
10147744726,46.7391336,-117.1868509
10147744727,46.7390427,-117.1868101
10147744728,46.7389058,-117.1867069
10147744729,46.7387918,-117.1865442
10147744730,46.7387510,-117.1864352
10147744756,46.7375470,-117.1870997
10160741142,46.7337788,-117.1520571
10160741143,46.7331153,-117.1519139
10160741144,46.7328981,-117.1501364
10160741145,46.7330745,-117.1491892
10161141322,46.7432013,-117.1480054
10161141323,46.7426704,-117.1480158
10161141324,46.7426720,-117.1490918
10161141325,46.7424538,-117.1490894
10161141326,46.7429044,-117.1492072
10161141327,46.7429052,-117.1493486
10161141328,46.7424493,-117.1493481
10187686628,46.7216121,-117.1588878
10210699698,46.6946199,-117.2457184
10211079030,46.7251406,-117.1373768
10211079059,46.7264852,-117.1332014
10248234148,46.7313925,-117.1835233
10248234149,46.7313584,-117.1835112
10248239997,46.7194528,-117.1841588
10248239998,46.7194427,-117.1841373
10254985753,46.7289960,-117.1776834
10254985754,46.7290731,-117.1777868
10254985755,46.7291552,-117.1774334
10254985756,46.7292243,-117.1775332
10254985757,46.7291305,-117.1774313
10261593377,46.7171068,-117.1699446
10261593378,46.7170982,-117.1700602
10261593379,46.7170808,-117.1701344
10261593380,46.7169591,-117.1703245
10261593381,46.7168603,-117.1704542
10264312010,46.7353518,-117.1761439
10264312011,46.7353498,-117.1761935
10264312012,46.7354185,-117.1763045
10264312013,46.7356017,-117.1758297
10264312014,46.7355731,-117.1758242
10264318287,46.7404417,-117.1602659
10264318288,46.7404284,-117.1602199
10264322169,46.7377887,-117.1516276
10264322170,46.7377283,-117.1516344
10264322171,46.7376693,-117.1516483
10264322172,46.7378187,-117.1520636
10537564466,46.7291137,-117.1925860
10537564467,46.7282262,-117.1927239
10537564476,46.7265962,-117.1923934
10537564482,46.7286584,-117.1927044
10589741250,46.7480752,-117.1460064
10589741251,46.7479780,-117.1460328
10589741252,46.7478852,-117.1459983
10589741253,46.7478216,-117.1459124
10589741254,46.7477924,-117.1457850
10589741255,46.7478058,-117.1456903
10589741256,46.7478458,-117.1455895
10589741260,46.7484143,-117.1695847
10589741289,46.7473443,-117.1704511
10589741290,46.7473531,-117.1708059
10589741291,46.7467288,-117.1690846
10589741292,46.7467259,-117.1694245
10589741296,46.7390869,-117.1701825
10589741297,46.7392394,-117.1706416
10589741298,46.7393006,-117.1706163
10589741299,46.7393739,-117.1705552
10589741300,46.7396509,-117.1714127
10589741301,46.7364021,-117.1758133
10589741302,46.7364370,-117.1756926
10589741303,46.7364636,-117.1753734
10589741304,46.7293643,-117.1771858
10589747646,46.7487846,-117.1703643
10589747647,46.7487429,-117.1704276
10589747648,46.7486895,-117.1704617
10589747649,46.7469131,-117.1704391
10589747650,46.7468615,-117.1704203
10589747651,46.7468098,-117.1703497
10589747652,46.7467864,-117.1702840
10589747653,46.7467514,-117.1700795
10589747654,46.7467514,-117.1699797
10589747655,46.7467914,-117.1699408
10589747656,46.7470082,-117.1698702
10589747657,46.7483250,-117.1697588
10589747658,46.7482295,-117.1698125
10589747659,46.7481155,-117.1697856
10589747660,46.7475356,-117.1694584
10589747661,46.7474986,-117.1694448
10589747662,46.7464624,-117.1694076
10589783105,46.7293967,-117.1772453
10684562427,46.7309213,-117.1729833
10684562428,46.7310045,-117.1724175
10684562429,46.7310692,-117.1719890
10723232745,46.7274994,-117.1643570
10723232746,46.7285092,-117.1620153
10723232747,46.7288284,-117.1612449
10723232750,46.7291509,-117.1606366
10723232751,46.7300064,-117.1595563
10723232752,46.7297007,-117.1598492
10723232753,46.7294157,-117.1602085
10723232754,46.7292311,-117.1604992
10723232755,46.7291467,-117.1606440
10723232756,46.7290937,-117.1607272
10723232757,46.7288997,-117.1610940
10723232758,46.7286819,-117.1615855
10723232760,46.7284367,-117.1621868
10723232761,46.7281735,-117.1627840
10723232762,46.7280798,-117.1629950
10723232764,46.7278530,-117.1635360
10723232765,46.7276660,-117.1639684
10723232768,46.7272759,-117.1648894
10723232770,46.7271850,-117.1650971
10723232771,46.7271527,-117.1651875
10723232773,46.7300897,-117.1595358
10723232774,46.7271447,-117.1652911
10788487906,46.7302073,-117.1798888
10788487907,46.7301161,-117.1796926
10788487908,46.7301213,-117.1798148
10788487909,46.7303331,-117.1794953
10788487910,46.7301528,-117.1796610
10788487912,46.7305124,-117.1793233
10788515288,46.7145946,-117.1647024
10788515290,46.7165951,-117.1646919
10788515291,46.7166825,-117.1645840
10788515292,46.7168685,-117.1645258
10814095837,46.7495346,-117.1593440
10814313557,46.7152815,-117.1692829
10881571750,46.7375923,-117.0666509
10881571752,46.7313593,-117.0877910
10881571754,46.7281736,-117.1008697
10881571755,46.7282114,-117.1006327
10881571759,46.7211405,-117.1365132
10881571766,46.7214179,-117.1451790
10881571769,46.7202806,-117.1642260
10881571770,46.7206797,-117.1643217
10881571771,46.7208898,-117.1655273
10881571772,46.7209079,-117.1655689
10881571773,46.7209133,-117.1656332
10881571774,46.7210583,-117.1657848
10881571775,46.7217581,-117.1666436
10881610558,46.7195086,-117.1639680
10881610559,46.7194570,-117.1646281
10881610560,46.7195001,-117.1640765
10881610561,46.7191878,-117.1645021
10881610562,46.7192022,-117.1643434
10881610563,46.7192679,-117.1642686
10881610564,46.7194822,-117.1643057
10881610565,46.7201611,-117.1644134
10881610566,46.7203548,-117.1644998
10881610567,46.7204316,-117.1646936
10881610568,46.7204941,-117.1649505
10881610569,46.7204877,-117.1651373
10881610570,46.7204284,-117.1652633
10881610571,46.7203004,-117.1652867
10881610572,46.7201611,-117.1652166
10881610578,46.7186732,-117.1638458
10881610579,46.7186860,-117.1636801
10881610580,46.7187276,-117.1634957
10881610581,46.7188445,-117.1632575
10881610582,46.7189901,-117.1631104
10881610583,46.7191006,-117.1629142
10881610584,46.7191422,-117.1627741
10881610585,46.7191518,-117.1625383
10881610586,46.7191374,-117.1619919
10881610587,46.7191022,-117.1617397
10881610588,46.7190077,-117.1615249
10881610589,46.7189117,-117.1613848
10881610590,46.7188509,-117.1612447
10881610591,46.7188669,-117.1611140
10881610592,46.7189405,-117.1610299
10881610593,46.7190622,-117.1609739
10881610598,46.7143922,-117.1636734
10881610604,46.7142663,-117.1638812
10881614105,46.7123038,-117.1630712
10881614106,46.7194911,-117.1641914
10938661597,46.7559968,-117.1527077
10938661601,46.7570149,-117.1639350
10938702709,46.7572935,-117.1641491
10938702710,46.7575575,-117.1638855
10938702711,46.7567903,-117.1635133
10938702713,46.7571222,-117.1640660
10938702714,46.7571154,-117.1639018
10938702716,46.7571802,-117.1638404
10938702717,46.7572433,-117.1637884
10938702718,46.7574701,-117.1641921
10938702719,46.7575213,-117.1641400
10938702722,46.7569549,-117.1638618
10938702724,46.7575228,-117.1637500
10938702726,46.7574460,-117.1637146
10938702728,46.7575569,-117.1640469
10938702729,46.7573754,-117.1637402
10938723120,46.7702771,-117.1602865
10938723124,46.7707653,-117.1622801
10938723129,46.7709202,-117.1631009
10938723132,46.7697936,-117.1600570
10938723134,46.7702101,-117.1604821
10938723137,46.7701050,-117.1606427
10938723138,46.7705169,-117.1614310
10938723139,46.7709523,-117.1632364
10938723143,46.7708270,-117.1626155
10938723146,46.7698380,-117.1603205
10938723158,46.7702672,-117.1603689
10938723163,46.7702435,-117.1602514
10938723169,46.7707028,-117.1620062
10938723170,46.7705752,-117.1636937
10938723175,46.7699990,-117.1604782
10938723181,46.7706123,-117.1617113
10938723184,46.7702716,-117.1608534
10938723187,46.7704089,-117.1611675
10938723198,46.7701328,-117.1602767
10938723201,46.7701866,-117.1606239
10938723202,46.7675138,-117.1661180
10938725805,46.7698073,-117.1601740
10938725807,46.7708902,-117.1629430
10938725809,46.7699168,-117.1603780
10938725810,46.7701756,-117.1605638
10938725812,46.7701746,-117.1607432
10964718953,46.7349771,-117.1485161
10964718954,46.7350024,-117.1485471
10964718955,46.7349539,-117.1484246
10964718956,46.7351170,-117.1486341
10964718958,46.7350592,-117.1486165
10989589078,46.7522764,-117.1582660
10989589079,46.7524088,-117.1582715
10989589080,46.7524538,-117.1582293
10989589081,46.7527595,-117.1582150
10989589082,46.7527637,-117.1584061
10989589083,46.7524332,-117.1584245
11028157567,46.7316093,-117.1399016
11028157568,46.7315568,-117.1398949
11028157569,46.7315001,-117.1399632
11028157570,46.7313697,-117.1402881
11028157571,46.7313032,-117.1404267
11028157572,46.7311879,-117.1405739
11028157573,46.7310157,-117.1407432
11028157574,46.7309413,-117.1408113
11028157575,46.7309111,-117.1408120
11028157576,46.7308604,-117.1407373
11028157577,46.7307953,-117.1405700
11028157578,46.7308038,-117.1404910
11028157579,46.7308758,-117.1404329
11028157580,46.7309272,-117.1404445
11028157581,46.7310012,-117.1406325
11028157582,46.7310446,-117.1406716
11028157583,46.7310904,-117.1406698
11028157601,46.7312310,-117.1405189
11028158520,46.7386939,-117.1747638
11028158521,46.7386017,-117.1748507
11028158522,46.7384685,-117.1749451
11028158523,46.7383226,-117.1749568
11028158524,46.7381794,-117.1749440
11028158525,46.7386038,-117.1747689
11028158526,46.7385061,-117.1747733
11028158527,46.7377251,-117.1744821
11028158528,46.7376864,-117.1744892
11028158529,46.7371954,-117.1748243
11028158530,46.7367343,-117.1751329
11028158531,46.7364357,-117.1753412
11028158532,46.7364146,-117.1753829
11028158533,46.7363370,-117.1754616
11028158534,46.7362871,-117.1754718
11028158535,46.7362426,-117.1754929
11028158536,46.7361243,-117.1756382
11028158537,46.7359811,-117.1758243
11028158538,46.7359615,-117.1758297
11028158539,46.7359404,-117.1758409
11028158540,46.7359117,-117.1758898
11028158541,46.7358753,-117.1759352
11028158542,46.7358458,-117.1759417
11028158543,46.7358120,-117.1759412
11028158544,46.7357896,-117.1759605
11028158545,46.7357065,-117.1760759
11028158546,46.7356735,-117.1761249
11028158547,46.7356535,-117.1761886
11028158548,46.7356424,-117.1762216
11028158549,46.7356135,-117.1762629
11028158550,46.7355796,-117.1762921
11028158551,46.7354750,-117.1764448
11028158552,46.7354378,-117.1764941
11028158553,46.7364524,-117.1753296
11028158554,46.7365497,-117.1752617
11028158555,46.7357567,-117.1760061
11028158556,46.7353148,-117.1766645
11028158557,46.7353780,-117.1765769
11028158558,46.7352586,-117.1767306
11028158559,46.7351900,-117.1768135
11028158560,46.7351361,-117.1769319
11028158561,46.7351144,-117.1769714
11028158562,46.7348263,-117.1772753
11028158563,46.7345584,-117.1775678
11028158564,46.7345034,-117.1776076
11028158565,46.7344553,-117.1776163
11028158566,46.7341541,-117.1778886
11028158567,46.7336495,-117.1784437
11028158568,46.7333764,-117.1787650
11028158569,46.7331727,-117.1790268
11028158570,46.7329478,-117.1793396
11028158571,46.7326887,-117.1795847
11028158572,46.7325496,-117.1797120
11028158573,46.7349241,-117.1771720
11028158574,46.7346728,-117.1774428
11028158575,46.7342009,-117.1778403
11028158576,46.7343898,-117.1776348
11028187645,46.7275497,-117.1701016
11028187646,46.7275770,-117.1700626
11028187647,46.7275850,-117.1699806
11028187648,46.7275387,-117.1698470
11028187649,46.7274224,-117.1696228
11028187650,46.7272839,-117.1693851
11028187651,46.7270171,-117.1689396
11028187652,46.7267273,-117.1685297
11028187653,46.7264840,-117.1682042
11028187654,46.7262726,-117.1679127
11028187655,46.7260421,-117.1675951
11028187656,46.7253127,-117.1665758
11028187657,46.7248055,-117.1659228
11028187658,46.7246211,-117.1657230
11028187659,46.7242858,-117.1654247
11028187660,46.7240917,-117.1652955
11028187661,46.7237825,-117.1651345
11028187662,46.7234502,-117.1650083
11028187663,46.7233745,-117.1650076
11028187664,46.7233190,-117.1650382
11028187665,46.7232784,-117.1651123
11028187666,46.7232088,-117.1652536
11028187667,46.7231871,-117.1653154
11028187668,46.7232027,-117.1653998
11028187669,46.7232864,-117.1654821
11028187670,46.7236925,-117.1659553
11028187671,46.7250814,-117.1662781
11028187672,46.7257900,-117.1672428
11028187673,46.7261203,-117.1677029
11028187674,46.7265783,-117.1683304
11028187675,46.7269220,-117.1688051
11028187676,46.7263537,-117.1680245
11028187677,46.7265184,-117.1678278
11028187678,46.7264361,-117.1679260
11028187679,46.7266093,-117.1678077
11028187680,46.7265677,-117.1678030
11028187693,46.7304482,-117.1606352
11028187694,46.7304463,-117.1605718
11028187695,46.7301365,-117.1610284
11028187696,46.7301817,-117.1609980
11028187697,46.7303126,-117.1609775
11028187698,46.7304476,-117.1606154
11028187699,46.7303909,-117.1605811
11028187700,46.7304197,-117.1607070
11028187739,46.7332522,-117.1857103
11028187740,46.7333136,-117.1859435
11028187741,46.7333659,-117.1861217
11028187742,46.7334169,-117.1862559
11028187743,46.7334264,-117.1863129
11028187744,46.7334254,-117.1863438
11028187745,46.7334707,-117.1864075
11028187746,46.7335015,-117.1864647
11028187747,46.7335289,-117.1865168
11028187748,46.7335558,-117.1865145
11028187749,46.7335718,-117.1864726
11028187750,46.7335723,-117.1863961
11028187751,46.7335424,-117.1862091
11028187752,46.7335475,-117.1860783
